RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Y0,Y1,Z_cat,Z,D,D_cat
9336,15739123,Mellor,737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0,2240.003591326539,2343.392987506466,1,0,0,1
9337,15594450,Tomlinson,695,France,Male,49,9,159458.53,1,1,0,135841.35,0,2929.15586103293,3031.365469426634,0,0,0,0
9338,15797751,Pai,466,Germany,Female,47,5,102085.72,1,1,1,183536.24,1,3832.6096103080527,3919.02913017969,0,0,0,0
9339,15691543,Lennox,558,Germany,Male,58,2,142537.18,1,1,1,88791.83,0,2039.3240611137228,2157.3481994523327,0,0,0,0
9340,15722845,Meldrum,665,Spain,Male,29,1,182781.74,2,1,1,63732.9,0,3823.144366475775,3919.7055360884597,0,0,0,0
9341,15605804,Watson,737,France,Male,45,10,0.0,2,1,0,1364.54,0,77.36453701271488,152.01176094333118,0,0,0,0
9342,15702061,Findlay,654,France,Male,29,7,0.0,2,1,1,149184.15,0,2559.822539704422,2653.618769209164,0,0,0,0
9343,15694321,Su,619,France,Female,28,3,0.0,2,1,0,53394.12,0,2018.760922686239,2116.188372571425,0,0,0,0
9344,15798749,Davidson,845,Germany,Female,43,3,152063.59,2,1,0,97910.06,0,3718.7257931689483,3827.156215176556,0,1,0,0
9345,15720050,Barrett,727,France,Female,28,2,110997.76,1,1,0,101433.76,0,2968.804660497601,3066.1543505821605,0,0,0,1
9346,15758048,Miah,582,France,Male,50,2,148942.0,1,1,1,116944.3,0,2729.050001671987,2811.9928399012542,1,1,1,0
9347,15805681,Chamberlain,716,France,Male,41,9,0.0,1,1,1,113267.48,0,3505.978950567649,3600.708763168682,0,0,0,0
9348,15802809,Vidal,660,Spain,Female,36,0,84438.57,1,1,1,181449.51,0,4662.4252707742535,4754.955353650402,0,0,0,0
9349,15807239,Lung,664,France,Female,34,7,93920.47,1,0,0,179913.98,0,3740.911301570102,3819.427742991588,0,0,0,0
9350,15749093,Tretyakova,801,France,Male,43,4,158713.08,2,0,0,98586.14,0,3343.4565142376446,3441.7603409635553,1,0,0,1
9351,15689344,Montgomery,615,Spain,Male,42,4,0.0,3,0,1,120321.09,0,2256.774705561423,2359.3905556892237,1,1,1,0
9352,15606076,Golubev,718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0,3400.604560182902,3510.664448681472,0,0,0,1
9353,15610090,Han,667,France,Male,40,8,72945.29,2,1,0,98931.5,0,2333.1858116401622,2430.9419150034205,0,0,0,0
9354,15693926,Pan,670,Spain,Male,37,0,178742.71,1,1,1,194493.57,0,5621.975247554584,5703.220750403457,0,1,0,0
9355,15791501,Carroll,590,France,Male,43,8,0.0,2,1,1,143628.31,0,4471.622531780774,4572.071431086814,0,0,0,0
9356,15621870,Hawkins,739,Spain,Female,40,8,0.0,1,1,0,167030.51,0,3538.5424755299464,3626.208743855114,0,1,1,1
9357,15734711,Loggia,373,France,Male,42,7,0.0,1,1,0,77786.37,1,1547.7219059856013,1635.9416169162382,0,0,0,0
9358,15814405,Chesnokova,418,France,Female,46,9,0.0,1,1,1,81014.5,1,2091.8713506968043,2188.5189743169053,1,0,0,1
9359,15729359,Chambers,837,France,Female,29,9,0.0,2,1,1,41866.26,0,883.5317846291737,983.0092231396443,0,0,0,0
9360,15606944,Fleming,645,Germany,Male,43,9,140121.17,1,1,0,11302.7,1,883.2192362333446,986.8190118361109,1,0,0,1
9361,15671934,Veale,552,Germany,Male,39,2,132906.88,1,0,1,149384.43,0,3446.5447732004504,3557.5378236929946,0,0,0,0
9362,15641773,Browne,580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0,4050.077352333831,4129.467484600236,1,0,0,1
9363,15701972,Parsons,684,France,Male,35,3,137179.39,1,1,1,37264.11,0,1996.8677838734288,2100.7766610933227,0,0,0,0
9364,15749114,Bailey,634,Spain,Male,35,3,0.0,2,1,1,19515.48,0,1398.9780276589086,1486.7017315785758,0,0,0,0
9365,15780362,Ferrari,607,France,Female,49,9,119960.29,2,1,0,103068.22,0,3199.4065799003147,3300.5057344756256,0,0,0,0
9366,15753229,Genovese,802,France,Male,29,9,127414.55,1,1,1,134459.12,0,4506.54912227188,4596.310226652558,0,1,0,0
9367,15656009,McIntyre,736,France,Female,36,6,0.0,1,1,0,70496.66,0,3594.7675121462053,3668.0914535172406,0,1,1,0
9368,15785024,Warner,629,France,Female,40,9,137409.19,1,1,0,175877.7,1,3692.0154701105953,3793.0505754353912,0,1,0,0
9369,15670492,Gordon,737,France,Male,28,8,0.0,2,1,0,106390.01,0,3711.0393670617777,3820.8846077339576,1,0,0,1
9370,15795458,McMillan,718,Spain,Female,39,2,0.0,1,1,1,52138.49,0,1978.651301312277,2087.3305873547665,0,0,0,0
9371,15732438,Cheng,561,France,Male,43,4,0.0,4,0,0,18522.91,1,856.0487862195055,966.202251138881,1,0,0,1
9372,15781987,Akhtar,641,France,Male,31,9,112494.99,1,1,1,32231.6,0,173.20631573884634,284.3107087496421,0,0,0,0
9373,15775826,Iadanza,677,France,Male,30,1,78133.15,1,0,1,174225.88,0,4746.883011004434,4853.24821460021,0,0,0,0
9374,15807457,Abernathy,641,Spain,Female,36,1,0.0,2,1,0,102021.39,0,2710.392810365071,2820.926036319665,0,0,0,1
9375,15632538,Watson,658,Spain,Female,32,5,145553.07,1,1,1,31484.76,0,1270.7635341151251,1381.6178246493407,0,0,0,1
9376,15641389,Shen,659,Germany,Male,48,4,123593.22,2,1,0,82469.06,1,2331.896113482424,2434.077880928868,0,0,0,0
9377,15657306,Kershaw,567,France,Female,47,2,0.0,1,0,0,110900.43,1,3002.725137282806,3100.469709400006,1,1,1,1
9378,15709447,Reed,584,France,Female,26,0,146286.22,1,1,0,105105.35,0,1756.7977188401583,1854.1704378124027,0,0,0,1
9379,15762682,Mitchell,709,Spain,Female,35,1,111827.27,2,1,0,12674.68,0,1980.608615698238,2073.823407047943,0,0,0,1
9380,15626042,Webb,690,Spain,Female,26,2,0.0,2,1,1,93255.85,0,2821.3001254724677,2937.929101317128,0,0,0,0
9381,15597109,Vanzetti,627,France,Male,70,1,94416.78,1,0,1,145299.5,0,4637.279286139465,4724.041860088265,0,0,0,0
9382,15756148,Nnanna,765,Spain,Male,45,2,91549.78,1,1,1,47139.44,0,1376.8591091362903,1460.047421247379,1,0,0,0
9383,15665634,Campbell,645,France,Female,38,7,59568.57,1,1,1,167723.25,0,5247.089053232593,5353.9065347243495,1,0,0,1
9384,15739997,Capon,716,France,Female,23,2,94464.81,2,0,1,185900.88,0,3822.0544835603705,3933.265164293937,0,0,0,0
9385,15686242,Otutodilichukwu,771,France,Female,57,4,0.0,1,0,0,85876.67,1,1465.801013973059,1572.823410597921,1,0,0,0
9386,15759244,Boone,687,Germany,Male,44,8,95368.14,2,1,1,1787.85,0,438.68572434934765,535.0188210815238,0,0,0,0
9387,15672027,McIntyre,717,Germany,Female,33,10,102185.42,2,1,0,23231.93,0,2626.1265398839073,2707.7184150107064,0,0,0,0
9388,15594576,Zhdanov,524,France,Male,32,1,144875.71,1,0,0,187740.04,0,4887.820395216582,4976.465402249535,0,1,1,1
9389,15707138,Nagy,679,Spain,Male,39,5,0.0,2,1,1,100060.54,0,2772.3491296556467,2883.9316654664963,0,0,0,1
9390,15756954,Lombardo,538,France,Female,32,2,0.0,1,1,1,80130.54,0,2830.5767665079593,2930.3369016478314,0,0,0,0
9391,15619130,Simpson,752,Germany,Female,37,5,113291.05,2,1,1,132467.54,0,2713.684635522656,2801.9908952799174,0,0,0,1
9392,15639665,Herbert,846,Spain,Male,61,0,0.0,2,1,1,96202.44,0,2284.459777281008,2392.024300030245,0,0,0,0
9393,15571065,Lehr,532,Spain,Female,39,0,0.0,2,1,0,94977.3,0,1319.213082628199,1417.6156136425814,0,0,0,0
9394,15686060,Chou,670,Germany,Male,43,9,111677.88,1,1,0,178827.3,1,4982.091175549116,5085.424221538533,1,0,0,1
9395,15615753,Upchurch,597,Germany,Female,35,8,131101.04,1,1,1,192852.67,0,4866.566791612826,4954.87056538451,0,1,0,1
9396,15800961,Ugorji,627,Germany,Male,52,1,76101.81,2,0,1,177238.35,0,5006.811181548124,5103.70248743708,0,0,0,0
9397,15763065,Palerma,700,Spain,Female,40,2,0.0,2,1,0,199753.97,0,4277.881128090136,4374.267498285435,0,0,0,0
9398,15672467,Coles,766,France,Female,52,7,92510.9,2,0,1,66193.61,0,2166.310173329728,2276.086748712276,0,0,0,0
9399,15752915,Hsueh,488,France,Female,34,2,0.0,2,1,1,181270.84,0,4685.113814182853,4773.985902913283,0,0,0,0
9400,15744695,Tu,694,France,Male,39,5,77652.4,1,1,1,25407.59,0,1124.1315344964567,1226.530364110009,0,0,0,0
9401,15584897,Kuo,639,France,Female,31,3,98360.03,1,0,0,20973.8,0,1704.042475349816,1819.0084047692878,0,1,1,0
9402,15601857,Woodhouse,705,Germany,Female,46,4,115518.07,1,0,0,76544.9,1,1995.776671814879,2096.1930777530297,0,0,0,0
9403,15674156,Tretiakova,810,Germany,Male,69,3,27288.43,1,1,1,110509.9,0,3665.1586528607154,3759.588970075085,0,0,0,0
9404,15695465,Gibson,638,France,Female,36,6,0.0,1,1,0,164247.51,0,4984.337262506164,5079.054541661045,0,1,1,0
9405,15792232,Moss,595,Spain,Female,43,5,0.0,2,0,0,105149.8,0,2052.974691401403,2139.6301941873257,0,0,0,0
9406,15807900,Chineze,575,France,Male,36,7,0.0,1,1,1,55868.97,1,1681.518628106346,1783.0962500319006,0,0,0,0
9407,15743760,Davidson,850,France,Male,31,6,131996.66,2,1,1,178747.43,0,4528.608145413767,4628.214128870765,0,0,0,1
9408,15652835,Liang,419,Spain,Female,27,2,121580.42,1,0,1,134720.51,0,3560.4138141831904,3671.426762142339,0,0,0,1
9409,15767818,Graham,640,France,Male,55,10,132436.34,1,1,0,978.66,0,581.2866219214474,677.1071914891937,0,0,0,0
9410,15591150,Nwebube,570,Spain,Male,34,10,0.0,2,0,1,183387.12,0,5195.29939654779,5308.292482093438,0,0,0,0
9411,15734659,Sozonov,640,Germany,Female,46,5,107978.4,2,1,0,155876.06,0,3313.8888347862166,3421.163912103241,1,1,1,0
9412,15796115,Forbes,689,Germany,Female,40,4,78119.59,4,1,0,119259.34,1,2994.701464270733,3098.574669041562,1,0,0,0
9413,15724648,Chikezie,725,France,Male,26,6,98684.15,1,0,0,133720.57,0,3113.6148285241225,3202.165375798941,0,0,0,0
9414,15737732,Onwuemelie,751,France,Female,44,10,0.0,2,1,0,170634.49,0,4464.042929907499,4578.70777238363,0,1,1,1
9415,15632280,Toth,544,Spain,Female,53,9,0.0,1,1,0,125692.07,1,2704.1917261783915,2801.4597454474388,0,0,0,0
9416,15750407,Hunt,768,Germany,Female,43,2,129264.05,2,0,0,19150.14,0,133.24811356300773,250.0808662034028,0,0,0,0
9417,15795370,Mazure,648,Germany,Male,37,6,131753.41,1,1,0,86894.67,0,1985.4665215054338,2079.0106805609626,0,1,0,0
9418,15656829,Hughes,577,Spain,Female,33,6,0.0,2,1,0,57975.8,0,1997.1192931347969,2091.8802485241295,1,0,0,1
9419,15643794,Bennett,639,Spain,Female,27,2,0.0,1,1,1,82938.99,0,1068.8748837537091,1186.9877061663644,1,0,0,1
9420,15798605,Tien,686,Germany,Male,26,1,57422.62,1,1,1,79189.4,0,857.2868692333352,961.1005465936797,0,1,1,0
9421,15637324,Kay,657,France,Female,28,7,0.0,2,0,1,5177.62,0,154.5553019114668,250.9134567186717,0,1,1,1
9422,15589589,Bryan,613,France,Male,34,5,144094.2,1,1,0,44510.26,0,177.95535424178297,276.79213791667365,0,0,0,0
9423,15778936,Ingamells,701,France,Male,33,9,147510.34,1,1,0,190611.92,0,4190.6135474366965,4319.290173383966,0,0,0,0
9424,15757385,Milne,578,Spain,Female,28,8,161592.76,1,1,0,177834.79,0,3172.883039598818,3263.919314926777,0,0,0,0
9425,15666200,Lombardo,689,France,Female,40,1,0.0,2,1,1,119446.64,0,2068.718568362069,2158.0127992785074,0,0,0,0
9426,15683977,Owens,687,Spain,Female,72,4,0.0,2,1,1,50267.69,0,1413.6056351271243,1518.0184623604207,0,0,0,0
9427,15675518,Charlton,499,Spain,Female,53,1,75225.53,2,0,0,144849.1,1,4242.794311427288,4347.585674055829,1,1,1,0
9428,15584812,Overby,693,Spain,Female,39,0,0.0,2,0,0,81901.6,0,3009.59084032651,3107.4767761993357,0,0,0,0
9429,15752984,Chifley,737,France,Female,70,9,87542.89,2,1,1,42576.86,0,2906.3164737734046,3008.2189118711904,0,1,0,0
9430,15577913,Oliver,651,France,Female,32,8,144581.96,1,1,1,87609.5,0,3464.572551208117,3572.331356651819,0,0,0,0
9431,15591980,Hill,753,France,Male,33,5,122568.05,2,1,1,82820.85,0,3362.525687498537,3462.88885113548,0,0,0,1
9432,15598948,DeRose,523,Spain,Female,24,5,172231.93,1,0,1,155144.12,0,3658.943214081047,3766.517160410491,0,0,0,0
9433,15574142,Chuang,458,Germany,Female,28,2,171932.26,2,1,1,9578.24,0,1060.1637941378026,1159.6181421594163,1,1,1,1
9434,15582903,Edwards,643,France,Male,39,7,0.0,2,1,1,170392.59,0,3916.8204647732664,4014.45221155192,0,0,0,1
9435,15733229,Rodriguez,638,Spain,Female,34,7,0.0,2,0,0,3946.29,0,1520.975297925189,1614.0624279754352,0,1,1,0
9436,15635752,Lo,685,Germany,Male,38,4,111798.06,2,1,1,102184.66,0,2457.322358753582,2559.2901049671036,0,0,0,0
9437,15771000,Powell,684,France,Male,38,4,0.0,3,1,0,75609.84,0,1424.7365389824345,1525.7544427766998,1,0,0,1
9438,15804864,Chu,670,France,Female,27,5,79336.61,1,1,1,26170.08,0,1494.6023106951209,1596.6901609361732,0,0,0,0
9439,15641175,Munro,701,Germany,Male,63,3,120916.52,3,0,0,144727.45,1,2896.5826603142878,3000.837505213641,1,0,0,1
9440,15692226,Onwumelu,705,France,Female,31,3,142905.51,1,1,1,58134.97,0,2188.61045680676,2298.686375753551,0,0,0,1
9441,15584156,Siciliani,593,Spain,Male,27,10,0.0,3,0,0,94620.0,1,3621.906842291718,3708.5055090231185,1,0,0,1
9442,15702656,Yobachi,651,France,Female,33,1,96834.78,1,1,0,108764.69,0,3196.7557479352436,3300.199706018052,0,0,0,0
9443,15606552,Akabueze,741,France,Male,37,9,105261.76,2,1,1,149503.54,0,3240.2863204686996,3348.4007717217596,1,1,1,1
9444,15687001,Chiemenam,596,Germany,Male,54,1,123544.0,1,1,1,120314.75,1,2009.0911798424816,2109.043561672224,1,1,1,1
9445,15781903,Odinakachukwu,581,Germany,Male,41,2,127913.71,2,1,1,44205.95,0,672.4512775193194,757.5908869996712,0,0,0,0
9446,15731951,Reilly,689,Spain,Female,28,5,95328.6,1,1,0,6129.61,1,193.99643053215505,291.19225308743245,1,0,0,1
9447,15580953,Forbes,544,France,Male,30,4,73218.89,1,0,1,126796.69,0,3344.031486500661,3455.4840757691286,0,0,0,0
9448,15810390,Amadi,718,France,Female,41,1,0.0,2,0,1,27509.52,1,1075.6706191805506,1164.1539897823527,0,0,0,0
9449,15628274,Ferri,583,Germany,Male,35,8,149995.72,2,1,0,42143.55,0,1983.4587536363679,2081.327870126593,0,0,0,0
9450,15615444,Y?an,663,Germany,Male,28,8,123674.28,2,1,1,87985.2,0,3061.7577097210674,3164.7661643547694,0,0,0,1
9451,15784010,Williamson,666,Germany,Male,33,2,124125.26,1,1,0,81884.8,0,3623.903603672237,3735.249943568606,1,0,0,1
9452,15571586,Briggs,524,Spain,Male,29,3,159035.45,1,1,0,2705.31,1,-87.95019179324483,14.144727984292034,0,0,0,1
9453,15748616,Napolitani,599,France,Male,27,5,0.0,2,1,0,30546.4,0,540.1140640364863,625.3307038886933,0,1,0,0
9454,15769402,Carpenter,667,France,Male,27,7,156811.74,1,1,1,149402.59,0,2833.391129189916,2944.1425602847967,0,0,0,0
9455,15739248,Lin,727,France,Male,52,4,0.0,2,1,1,118429.02,0,3172.2427398097357,3262.098483868844,0,0,0,0
9456,15603481,Robinson,689,Spain,Female,55,4,0.0,2,1,1,58442.25,0,2388.4699231515183,2494.93983972927,0,0,0,0
9457,15723604,Collins,639,France,Male,39,6,150555.83,1,1,0,30414.17,0,449.08705304416634,530.5257997692144,1,0,0,1
9458,15797822,Kingsley,678,France,Male,28,2,109137.12,1,1,1,58814.41,0,3111.796569481284,3204.7646305223907,0,1,1,0
9459,15665064,Harvey,523,France,Male,36,8,158351.02,2,1,0,155304.53,0,2586.9235686517345,2698.4733252471947,1,0,0,0
9460,15640580,Obiora,650,France,Female,47,9,0.0,1,1,0,187943.6,0,3825.3950817665796,3929.072832850258,1,0,0,1
9461,15581089,Knight,744,Spain,Male,35,7,0.0,2,1,1,43036.6,0,1124.4128451569677,1225.7168328791793,0,0,0,0
9462,15728605,Hung,697,France,Male,40,4,0.0,2,0,1,26543.28,0,1956.4083452018785,2067.470268002877,0,0,0,0
9463,15737385,Curtis,800,Spain,Female,46,6,0.0,2,1,0,171928.04,0,3309.03758996106,3413.9446377081154,0,0,0,1
9464,15714789,Perez,664,France,Male,24,7,0.0,1,0,1,35611.35,0,2380.1653822988415,2470.106089443481,0,0,0,0
9465,15786035,Gosnell,740,France,Male,39,9,0.0,2,1,0,19047.23,0,1856.6776257088848,1957.7873746398047,0,0,0,0
9466,15815259,Fang,835,France,Female,56,2,0.0,2,1,1,39820.13,0,1751.2500313801709,1847.4675116074404,1,0,0,1
9467,15592716,Clarke,559,France,Male,52,2,0.0,1,1,0,129013.59,1,2966.8062922661693,3054.83017236679,0,0,0,0
9468,15734850,Milanesi,676,Spain,Male,36,1,82729.49,1,1,0,113810.12,0,4428.270774110785,4540.037604142871,0,0,0,0
9469,15638047,Chia,613,Germany,Female,45,9,142765.24,2,1,0,34749.65,0,1656.5361349679092,1763.8361839572426,0,0,0,0
9470,15674573,Gearhart,713,France,Female,25,4,121172.97,1,1,1,56268.98,0,2089.618388651641,2207.532302581202,0,0,0,1
9471,15694859,McLean,751,Germany,Female,28,10,132932.14,2,1,1,46630.47,0,2023.6055651239883,2127.986013187788,0,0,0,0
9472,15776404,Williamson,523,France,Male,22,8,123374.46,1,1,1,124906.59,0,2615.087446032052,2713.775415742321,0,0,0,0
9473,15579345,Murphy,775,Germany,Female,74,0,161371.5,1,1,1,134869.93,0,3092.7968767822003,3211.439643676759,0,0,0,0
9474,15690733,Angelo,608,Spain,Male,45,4,0.0,2,0,0,36697.48,1,2038.767265599693,2133.847836105918,0,0,0,0
9475,15631481,Thomson,673,France,Male,51,8,79563.36,2,1,1,172200.91,0,4624.959875208715,4721.271937649112,0,0,0,0
9476,15620988,Murray,616,France,Male,46,2,0.0,2,1,0,137136.46,0,3845.9728057211746,3965.705576652256,0,0,0,0
9477,15571529,Kirby,650,Germany,Female,48,7,138232.24,1,1,0,57594.78,0,1288.0067628948639,1386.0186187935333,1,0,0,1
9478,15592104,Lane,655,France,Female,41,5,0.0,1,0,0,36548.0,1,1993.7299755030574,2090.8649084795597,0,0,0,0
9479,15651900,Bergamaschi,782,Germany,Female,53,1,81571.05,1,1,0,182960.46,1,4136.855149930889,4250.947632691996,0,0,0,1
9480,15596212,Yang,781,Spain,Male,35,1,0.0,2,0,0,42117.9,0,1041.0721950896966,1131.715831007749,0,0,0,0
9481,15710687,Mills,593,France,Female,33,0,95927.04,1,1,0,199478.05,0,4134.460011381127,4227.80412946645,0,1,0,1
9482,15613787,Chidubem,505,Spain,Male,35,8,116932.59,1,1,0,91092.84,0,2259.6686309604515,2348.6118583059942,1,0,0,1
9483,15599211,Findlay,707,France,Male,40,1,0.0,2,1,0,14090.4,1,1416.615768198665,1525.4399754007886,0,0,0,0
9484,15675983,Wood,692,France,Female,36,3,79551.12,1,0,1,178267.07,0,4552.888891858788,4662.78518174928,0,0,0,0
9485,15622370,Boyle,813,Germany,Male,30,1,116416.94,1,0,1,85808.22,0,3048.3777462479543,3155.475957074794,0,0,0,1
9486,15656319,Toscano,850,Spain,Male,37,4,88141.1,1,1,0,109659.12,0,3970.386810808223,4078.9321311406256,0,0,0,1
9487,15605130,Seccombe,753,France,Male,32,6,177729.13,1,1,1,161642.08,0,4948.950782271234,5046.874757418882,0,0,0,0
9488,15672574,Uspenskaya,850,Spain,Female,32,5,0.0,1,1,1,3830.59,0,781.2742926854468,875.7850222069903,1,0,0,0
9489,15659355,McKenzie,671,Spain,Male,32,6,123912.78,2,1,1,146636.44,0,4088.784136905188,4188.170521939326,0,0,0,0
9490,15777907,Liang,791,France,Female,33,3,0.0,1,1,1,144413.92,1,4070.4512102226895,4164.80552004014,0,0,0,0
9491,15655171,Yermakova,624,France,Male,80,3,0.0,1,1,1,65801.44,0,1376.2530816930523,1475.3731962695556,0,1,0,1
9492,15619674,White,649,France,Female,35,4,108306.44,1,1,1,192486.24,0,3925.8592540518466,4025.4604752875184,0,0,0,0
9493,15775192,Rounsevell,732,Germany,Female,48,4,102962.62,1,1,0,120852.85,1,2116.9654351139257,2221.292757667604,1,0,0,0
9494,15617657,Ts'ai,664,France,Female,36,0,103502.22,1,1,1,146191.82,0,4394.612107744995,4503.830656892105,1,0,0,1
9495,15688951,Stoneman,789,Germany,Male,43,8,119654.44,2,0,1,148412.24,1,4438.234677605598,4543.499592874864,0,1,1,0
9496,15763460,Yao,680,France,Male,33,10,183768.47,1,1,0,164119.35,0,4456.533850169947,4555.205271972929,0,0,0,0
9497,15756992,Chukwukere,701,France,Male,37,1,0.0,2,1,0,163457.55,0,4949.772539014142,5041.283209043797,0,0,0,0
9498,15617454,Ifeatu,684,France,Female,25,1,0.0,2,0,1,144978.47,0,3538.835299074293,3646.6954157829236,0,0,0,1
9499,15701932,Millar,586,France,Female,52,6,140900.97,1,1,1,67288.89,0,1303.5393010414944,1405.5372413556934,0,0,0,1
9500,15700813,Igwebuike,522,Germany,Female,25,5,94049.92,2,1,0,103269.0,0,2584.915105899082,2670.915070737887,1,1,1,0
9501,15645600,Obidimkpa,739,Spain,Female,27,8,98926.4,1,1,1,106969.98,0,2627.7008705223916,2730.106080285217,0,0,0,1
9502,15634146,Hou,835,Germany,Male,18,2,142872.36,1,1,1,117632.63,0,4259.847599657747,4375.596466420639,0,0,0,1
9503,15686743,Moody,790,Spain,Male,29,3,46057.96,2,1,1,189777.66,0,4761.077086497596,4850.417718731146,0,0,0,0
9504,15698792,Keldie,671,France,Female,48,6,119769.77,1,0,1,66032.65,0,2164.343646835436,2258.4178323748088,0,0,0,0
9505,15591724,Liu,560,France,Female,44,5,143244.97,1,1,0,98661.27,0,2124.093871384628,2239.189984778259,0,0,0,0
9506,15571281,Ts'ao,651,France,Male,28,10,79562.98,1,1,1,74687.37,0,2952.7462132019705,3072.2082605015225,0,0,0,0
9507,15661380,Walker,682,France,Male,69,6,0.0,2,0,1,149604.18,0,3087.852385145673,3176.3231180159073,0,0,0,1
9508,15728885,Defalco,808,France,Male,41,0,0.0,1,1,1,79888.78,0,2122.276719659871,2238.5166839584986,0,0,0,0
9509,15618950,Lo Duca,644,Spain,Male,26,8,96659.64,2,1,1,138775.69,0,2995.3075052527815,3080.768969223747,1,1,0,1
9510,15609804,Hyde,688,France,Male,29,1,0.0,2,1,0,154695.57,0,4480.710530382853,4583.481813979001,0,0,0,0
9511,15735849,Kanayochukwu,617,France,Female,26,2,165947.99,2,0,1,168834.38,0,3764.022885609156,3853.6031697824515,0,0,0,0
9512,15652948,Yen,738,France,Male,33,4,92676.3,1,1,0,105817.63,0,2464.795116094552,2566.042250400705,0,0,0,0
9513,15618155,Ts'ui,663,France,Male,45,5,83195.12,1,1,1,48682.1,0,1866.920519234305,1980.6935351671343,1,0,0,1
9514,15566378,Tillman,515,France,Male,48,5,129387.94,1,0,1,147955.91,1,3638.1194927398155,3726.265059619182,0,0,0,0
9515,15565879,Riley,845,France,Female,28,9,0.0,2,1,1,56185.98,0,1917.5832871701548,2011.366529490977,0,0,0,1
9516,15792922,Tu,639,Spain,Male,38,9,130233.14,1,1,1,81861.1,0,2794.8772912775858,2899.377645970262,0,0,0,0
9517,15770567,Ruiz,557,France,Female,32,3,123502.53,1,1,1,69826.8,0,1362.6283934961923,1447.796836946535,0,0,0,0
9518,15738042,Goliwe,543,Germany,Male,37,8,140894.06,2,1,1,118059.19,0,2591.971724524026,2699.593031990172,0,0,0,1
9519,15714920,Balashov,585,Germany,Male,44,7,163867.86,1,1,1,112333.22,0,2840.143084407916,2923.905852005657,0,1,1,0
9520,15782121,Leonard,610,France,Female,27,2,0.0,2,1,0,14546.76,0,913.1314740920697,1015.9314166449352,0,0,0,1
9521,15673180,Onyekaozulu,727,Germany,Female,18,2,93816.7,2,1,0,126172.11,0,2310.57597988705,2411.741461177287,0,0,0,1
9522,15660636,Carpenter,540,Spain,Female,40,8,0.0,2,1,0,3560.0,0,1573.4499665782275,1668.404735786772,0,0,0,0
9523,15664504,Beede,418,France,Male,35,7,0.0,2,1,1,88878.15,0,2449.2699145130177,2550.745562222104,0,0,0,0
9524,15790322,Beneventi,660,France,Female,32,0,114668.89,1,1,0,84605.0,0,2133.974512510762,2236.8603289674734,0,0,0,0
9525,15739847,Sadlier,850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0,1223.5686315186706,1318.5736277750646,1,0,0,1
